# deliveryTime  hopCount
45.0000 3
163.0000 4
120.0000 7
276.0000 8
79.0000 6
148.0000 5
153.0000 6
206.0000 5
211.0000 3
248.0000 6
124.0000 5
123.0000 3
1773.0000 7
2533.0000 6
139.0000 5
1932.0000 7
1943.0000 6
1949.0000 6
401.0000 6
1964.0000 8
2063.0000 7
2087.0000 4
1286.0000 5
2514.0000 7
2107.0000 11
1886.0000 7
2123.0000 9
2170.0000 7
199.0000 2
2332.0000 5
2375.0000 11
971.0000 9
241.0000 4
1577.0000 6
649.0000 10
646.0000 10
846.0000 14
599.0000 6
187.0000 2
843.0000 8
1040.0000 7
1091.0000 5
4088.0000 6
1392.0000 9
4252.0000 15
4447.0000 23
4571.0000 9
4596.0000 19
995.0000 9
4719.0000 6
811.0000 5
4855.0000 9
4890.0000 19
4931.0000 9
5006.0000 19
1097.0000 5
5128.0000 10
5166.0000 28
5238.0000 8
5030.0000 16
5455.0000 21
5273.0000 12
590.0000 4
771.0000 4
5545.0000 22
5216.0000 24
5296.0000 18
5707.0000 5
5336.0000 21
1138.0000 9
5357.0000 30
6004.0000 7
5813.0000 20
859.0000 5
403.0000 8
5606.0000 14
5823.0000 32
6320.0000 10
1171.0000 6
6430.0000 13
6468.0000 11
6698.0000 8
6193.0000 15
1727.0000 11
6404.0000 7
6422.0000 10
6431.0000 12
6856.0000 10
6474.0000 7
6508.0000 14
6526.0000 7
1040.0000 9
7299.0000 8
5056.0000 22
7181.0000 10
7434.0000 8
6879.0000 19
7535.0000 7
7619.0000 10
7016.0000 26
7197.0000 16
826.0000 6
7259.0000 11
7274.0000 14
1144.0000 4
8129.0000 40
2284.0000 6
1943.0000 8
7841.0000 12
4094.0000 7
4129.0000 16
8466.0000 25
8500.0000 7
10352.0000 8
4305.0000 17
3941.0000 16
3943.0000 26
1878.0000 13
1697.0000 7
1051.0000 10
10575.0000 26
10591.0000 20
4163.0000 15
8773.0000 13
10635.0000 14
4687.0000 9
1245.0000 11
2341.0000 13
1481.0000 16
11019.0000 21
1586.0000 13
1626.0000 16
5160.0000 25
9374.0000 13
4871.0000 12
1862.0000 16
8954.0000 10
5340.0000 23
5011.0000 14
1802.0000 8
1660.0000 9
9342.0000 47
1300.0000 6
2346.0000 8
9441.0000 25
172.0000 2
9523.0000 16
2599.0000 14
10331.0000 7
640.0000 4
1427.0000 11
1218.0000 9
1266.0000 3
2355.0000 14
12098.0000 10
6908.0000 27
1800.0000 13
1423.0000 6
1528.0000 9
1119.0000 5
1875.0000 6
1116.0000 7
14258.0000 24
2677.0000 14
344.0000 4
989.0000 5
2307.0000 14
1927.0000 12
15167.0000 21
7146.0000 23
10764.0000 8
1212.0000 5
7331.0000 10
10447.0000 15
16891.0000 16
16934.0000 14
1192.0000 8
10533.0000 18
15595.0000 21
7554.0000 9
15679.0000 8
7764.0000 11
10824.0000 20
7800.0000 7
10860.0000 16
15475.0000 5
11325.0000 13
8058.0000 8
8093.0000 13
577.0000 5
900.0000 9
averageTime:4465.507853403142  averageHopCount:11.513089005235603
