# deliveryTime  hopCount
33.0000 8
53.0000 9
115.0000 9
107.0000 9
28.0000 3
130.0000 11
99.0000 5
107.0000 6
117.0000 11
156.0000 5
157.0000 6
101.0000 4
163.0000 7
118.0000 6
126.0000 7
143.0000 4
140.0000 7
150.0000 6
171.0000 9
145.0000 5
36.0000 4
156.0000 8
115.0000 5
198.0000 10
137.0000 9
224.0000 12
166.0000 4
158.0000 6
222.0000 6
182.0000 6
163.0000 6
149.0000 4
94.0000 5
215.0000 6
154.0000 5
241.0000 5
212.0000 6
219.0000 7
196.0000 8
156.0000 6
243.0000 12
264.0000 6
237.0000 9
268.0000 7
240.0000 10
248.0000 8
192.0000 6
283.0000 6
240.0000 10
123.0000 3
268.0000 8
311.0000 6
301.0000 7
266.0000 8
226.0000 4
238.0000 3
329.0000 16
127.0000 2
237.0000 5
296.0000 11
280.0000 3
265.0000 7
327.0000 8
249.0000 6
262.0000 5
160.0000 3
332.0000 6
322.0000 8
333.0000 7
290.0000 5
269.0000 4
200.0000 2
105.0000 3
271.0000 7
315.0000 8
267.0000 4
109.0000 4
271.0000 6
198.0000 5
265.0000 5
280.0000 7
213.0000 5
197.0000 5
214.0000 3
356.0000 5
201.0000 4
235.0000 3
257.0000 5
283.0000 6
284.0000 4
333.0000 7
335.0000 6
291.0000 8
319.0000 3
290.0000 4
226.0000 5
323.0000 3
342.0000 8
325.0000 6
216.0000 6
97.0000 5
297.0000 7
234.0000 3
298.0000 8
375.0000 13
286.0000 7
236.0000 5
263.0000 7
156.0000 5
335.0000 7
315.0000 7
303.0000 4
278.0000 6
191.0000 6
353.0000 5
247.0000 3
346.0000 7
314.0000 10
241.0000 3
252.0000 4
324.0000 4
348.0000 5
350.0000 5
311.0000 7
369.0000 11
353.0000 5
322.0000 5
371.0000 4
315.0000 4
250.0000 4
356.0000 8
320.0000 6
117.0000 2
295.0000 7
330.0000 7
72.0000 3
366.0000 6
295.0000 5
219.0000 6
300.0000 3
255.0000 6
4.0000 2
334.0000 9
372.0000 7
243.0000 3
275.0000 6
327.0000 3
303.0000 7
332.0000 5
246.0000 5
334.0000 9
278.0000 4
262.0000 6
377.0000 7
251.0000 6
206.0000 4
347.0000 6
274.0000 3
285.0000 3
271.0000 6
350.0000 6
272.0000 4
352.0000 8
388.0000 7
432.0000 12
281.0000 4
262.0000 6
346.0000 8
245.0000 5
359.0000 9
396.0000 4
193.0000 2
397.0000 6
362.0000 8
371.0000 4
301.0000 4
258.0000 8
359.0000 8
359.0000 8
443.0000 13
367.0000 8
326.0000 6
361.0000 9
275.0000 7
216.0000 2
338.0000 8
229.0000 4
115.0000 4
343.0000 7
222.0000 4
119.0000 2
410.0000 8
314.0000 4
411.0000 7
412.0000 7
381.0000 6
318.0000 9
376.0000 7
315.0000 4
387.0000 7
382.0000 6
382.0000 7
298.0000 6
329.0000 8
427.0000 10
314.0000 5
315.0000 4
430.0000 5
320.0000 6
333.0000 4
397.0000 7
132.0000 2
391.0000 5
335.0000 6
306.0000 7
240.0000 4
322.0000 7
273.0000 5
435.0000 9
206.0000 5
290.0000 5
397.0000 6
440.0000 5
275.0000 7
400.0000 7
315.0000 8
373.0000 5
364.0000 7
232.0000 4
317.0000 5
412.0000 9
302.0000 6
317.0000 7
303.0000 5
335.0000 7
345.0000 5
455.0000 7
292.0000 4
415.0000 10
310.0000 3
459.0000 8
189.0000 4
257.0000 5
236.0000 5
271.0000 4
461.0000 8
309.0000 5
428.0000 8
465.0000 7
336.0000 8
463.0000 5
468.0000 8
427.0000 8
427.0000 10
469.0000 6
280.0000 3
429.0000 5
375.0000 4
487.0000 7
360.0000 6
475.0000 9
477.0000 7
348.0000 8
349.0000 7
314.0000 4
380.0000 4
480.0000 8
454.0000 3
380.0000 6
449.0000 9
437.0000 8
388.0000 5
338.0000 5
193.0000 3
312.0000 7
359.0000 6
390.0000 10
489.0000 11
361.0000 7
393.0000 3
414.0000 6
403.0000 6
341.0000 5
387.0000 7
498.0000 7
350.0000 6
456.0000 6
499.0000 4
464.0000 6
500.0000 8
501.0000 9
501.0000 2
460.0000 6
354.0000 6
343.0000 6
503.0000 6
314.0000 4
405.0000 5
407.0000 9
409.0000 5
236.0000 4
400.0000 7
467.0000 8
388.0000 4
446.0000 6
414.0000 7
380.0000 4
417.0000 4
386.0000 7
368.0000 5
313.0000 5
517.0000 11
400.0000 7
363.0000 7
345.0000 9
591.0000 8
423.0000 5
481.0000 8
376.0000 6
413.0000 7
575.0000 10
428.0000 9
422.0000 6
532.0000 8
300.0000 3
533.0000 9
533.0000 4
492.0000 9
344.0000 4
504.0000 7
427.0000 5
412.0000 11
495.0000 5
610.0000 4
370.0000 4
549.0000 8
456.0000 5
439.0000 3
339.0000 3
542.0000 7
407.0000 2
427.0000 8
514.0000 7
514.0000 7
531.0000 10
313.0000 5
108.0000 5
517.0000 11
522.0000 8
600.0000 11
567.0000 8
566.0000 3
456.0000 7
466.0000 5
395.0000 4
461.0000 7
381.0000 7
243.0000 4
480.0000 4
539.0000 5
546.0000 9
434.0000 6
542.0000 11
626.0000 15
456.0000 6
560.0000 3
459.0000 8
630.0000 9
475.0000 6
461.0000 5
298.0000 3
299.0000 5
425.0000 7
635.0000 13
537.0000 5
423.0000 5
419.0000 6
594.0000 6
325.0000 5
500.0000 8
595.0000 11
453.0000 5
600.0000 7
507.0000 4
476.0000 8
537.0000 9
609.0000 6
651.0000 6
623.0000 8
572.0000 7
250.0000 3
519.0000 6
503.0000 6
578.0000 5
242.0000 2
620.0000 8
624.0000 6
256.0000 4
516.0000 4
496.0000 4
600.0000 7
600.0000 7
439.0000 5
528.0000 5
586.0000 6
451.0000 5
338.0000 3
535.0000 6
591.0000 7
632.0000 7
602.0000 8
523.0000 4
504.0000 6
540.0000 8
464.0000 6
564.0000 7
494.0000 4
538.0000 4
419.0000 5
170.0000 3
457.0000 5
668.0000 8
510.0000 6
410.0000 4
555.0000 5
474.0000 5
678.0000 10
640.0000 8
640.0000 7
540.0000 6
401.0000 2
686.0000 7
440.0000 5
647.0000 5
632.0000 6
561.0000 5
562.0000 7
516.0000 10
447.0000 8
534.0000 7
555.0000 12
682.0000 10
727.0000 7
576.0000 5
569.0000 7
661.0000 2
583.0000 5
558.0000 8
508.0000 5
768.0000 7
551.0000 8
529.0000 8
571.0000 7
674.0000 7
701.0000 5
519.0000 4
460.0000 7
582.0000 4
676.0000 6
627.0000 9
533.0000 6
299.0000 5
468.0000 4
673.0000 5
540.0000 7
676.0000 7
460.0000 6
738.0000 7
615.0000 8
725.0000 10
622.0000 8
632.0000 9
774.0000 15
617.0000 4
