# deliveryTime  hopCount
42.0000 3
36.0000 8
58.0000 11
53.0000 7
40.0000 6
57.0000 7
70.0000 4
41.0000 4
95.0000 7
57.0000 6
66.0000 9
87.0000 6
75.0000 8
122.0000 6
110.0000 13
127.0000 4
116.0000 7
187.0000 10
161.0000 7
147.0000 7
159.0000 4
136.0000 4
218.0000 10
162.0000 7
139.0000 5
43.0000 4
170.0000 5
147.0000 4
178.0000 4
72.0000 5
209.0000 4
192.0000 4
189.0000 6
209.0000 6
161.0000 3
108.0000 3
230.0000 5
88.0000 3
264.0000 8
197.0000 7
308.0000 8
291.0000 4
308.0000 6
202.0000 4
285.0000 6
261.0000 7
300.0000 6
72.0000 2
155.0000 3
307.0000 8
246.0000 4
146.0000 4
285.0000 4
4.0000 2
239.0000 7
378.0000 6
338.0000 6
208.0000 3
348.0000 7
321.0000 5
344.0000 7
267.0000 4
350.0000 7
363.0000 9
244.0000 6
381.0000 6
391.0000 7
109.0000 4
356.0000 4
360.0000 7
276.0000 7
403.0000 7
401.0000 9
338.0000 5
402.0000 5
267.0000 4
337.0000 5
376.0000 6
426.0000 5
420.0000 6
404.0000 8
355.0000 5
397.0000 6
279.0000 6
350.0000 4
432.0000 8
401.0000 7
398.0000 7
390.0000 6
376.0000 6
308.0000 6
375.0000 7
310.0000 4
372.0000 5
335.0000 6
343.0000 6
414.0000 7
385.0000 5
421.0000 9
418.0000 6
399.0000 8
248.0000 3
419.0000 6
493.0000 6
371.0000 4
332.0000 5
426.0000 5
594.0000 7
468.0000 8
320.0000 8
389.0000 3
317.0000 3
340.0000 2
387.0000 5
135.0000 2
536.0000 5
506.0000 7
208.0000 4
459.0000 9
468.0000 5
394.0000 4
421.0000 6
575.0000 5
405.0000 4
511.0000 3
448.0000 7
329.0000 3
439.0000 4
484.0000 6
474.0000 6
173.0000 2
681.0000 4
478.0000 6
708.0000 5
319.0000 3
566.0000 4
489.0000 5
642.0000 5
495.0000 8
723.0000 10
639.0000 11
585.0000 6
706.0000 6
400.0000 4
141.0000 2
523.0000 5
665.0000 7
511.0000 4
553.0000 6
339.0000 4
534.0000 6
514.0000 4
608.0000 9
532.0000 6
493.0000 4
611.0000 6
490.0000 6
543.0000 7
571.0000 7
501.0000 4
459.0000 5
558.0000 7
440.0000 4
680.0000 7
691.0000 10
684.0000 5
661.0000 5
517.0000 4
572.0000 6
485.0000 6
739.0000 5
671.0000 8
576.0000 8
530.0000 5
571.0000 7
733.0000 7
597.0000 5
616.0000 6
547.0000 4
634.0000 7
640.0000 4
580.0000 8
715.0000 6
602.0000 5
701.0000 10
776.0000 7
663.0000 7
456.0000 4
649.0000 4
626.0000 7
638.0000 4
654.0000 7
682.0000 7
593.0000 6
676.0000 4
669.0000 6
693.0000 8
528.0000 5
653.0000 7
421.0000 3
570.0000 6
732.0000 5
892.0000 10
558.0000 5
761.0000 4
838.0000 6
638.0000 5
660.0000 5
669.0000 7
639.0000 5
669.0000 8
793.0000 6
648.0000 6
487.0000 4
799.0000 7
909.0000 9
775.0000 3
755.0000 5
760.0000 9
742.0000 7
714.0000 6
790.0000 4
931.0000 9
727.0000 4
743.0000 6
571.0000 5
726.0000 5
791.0000 5
607.0000 5
875.0000 10
929.0000 5
744.0000 5
816.0000 7
843.0000 8
692.0000 7
744.0000 6
1082.0000 9
834.0000 6
783.0000 7
898.0000 4
690.0000 7
816.0000 6
833.0000 6
828.0000 5
844.0000 5
956.0000 6
1047.0000 8
761.0000 10
788.0000 6
876.0000 9
826.0000 6
1005.0000 9
943.0000 7
922.0000 5
853.0000 5
883.0000 6
855.0000 8
807.0000 7
1021.0000 8
1028.0000 7
1031.0000 10
595.0000 5
899.0000 9
538.0000 3
1033.0000 7
991.0000 10
1002.0000 6
963.0000 7
926.0000 6
915.0000 8
1106.0000 9
849.0000 7
812.0000 4
900.0000 9
1062.0000 7
994.0000 5
781.0000 6
888.0000 10
960.0000 5
956.0000 9
1074.0000 12
923.0000 6
972.0000 4
767.0000 6
956.0000 7
1139.0000 7
687.0000 4
757.0000 3
682.0000 6
1198.0000 10
1201.0000 11
1108.0000 10
1080.0000 9
19.0000 2
1229.0000 14
921.0000 4
833.0000 6
944.0000 10
1182.0000 8
997.0000 7
981.0000 4
1129.0000 8
863.0000 5
1258.0000 13
1081.0000 10
747.0000 2
878.0000 7
969.0000 8
1156.0000 7
1251.0000 12
1027.0000 5
847.0000 6
1044.0000 9
1116.0000 8
1040.0000 4
1056.0000 10
1175.0000 7
998.0000 5
1022.0000 8
1040.0000 5
1186.0000 10
537.0000 4
1024.0000 7
440.0000 3
781.0000 4
1035.0000 7
1093.0000 5
1027.0000 11
1204.0000 5
756.0000 4
413.0000 2
631.0000 3
1087.0000 9
997.0000 6
534.0000 2
1155.0000 6
1011.0000 8
1016.0000 4
806.0000 4
883.0000 5
1242.0000 9
1067.0000 10
905.0000 8
962.0000 5
957.0000 6
831.0000 6
993.0000 6
1042.0000 6
839.0000 4
1203.0000 7
1244.0000 8
1099.0000 6
866.0000 8
1101.0000 8
1186.0000 7
1218.0000 6
1113.0000 6
1075.0000 5
1240.0000 5
1167.0000 7
1127.0000 4
1180.0000 11
172.0000 2
1171.0000 8
867.0000 6
1178.0000 6
895.0000 6
1183.0000 6
1315.0000 8
1209.0000 9
1296.0000 8
1319.0000 10
1215.0000 11
1184.0000 10
947.0000 3
1456.0000 6
1230.0000 5
1232.0000 6
1214.0000 9
1174.0000 6
1240.0000 6
392.0000 2
1251.0000 6
1234.0000 6
1254.0000 5
978.0000 6
1244.0000 9
1259.0000 7
1069.0000 5
1241.0000 8
1268.0000 9
682.0000 4
1401.0000 7
1108.0000 6
1405.0000 10
1012.0000 5
1339.0000 8
999.0000 5
1414.0000 14
1414.0000 8
1420.0000 8
927.0000 8
553.0000 3
1425.0000 8
1431.0000 9
1422.0000 7
1036.0000 5
1102.0000 8
1344.0000 6
218.0000 2
1245.0000 7
1450.0000 12
1467.0000 6
1256.0000 6
188.0000 2
1315.0000 6
866.0000 4
1335.0000 9
1075.0000 5
1220.0000 8
1307.0000 6
1457.0000 11
1389.0000 9
1451.0000 10
1388.0000 8
1208.0000 7
1206.0000 7
1470.0000 8
1370.0000 9
1410.0000 7
1359.0000 6
1608.0000 13
1330.0000 8
1387.0000 8
969.0000 3
539.0000 3
1566.0000 4
1441.0000 9
1467.0000 9
1452.0000 6
1293.0000 7
1501.0000 6
1216.0000 7
1342.0000 8
1462.0000 9
1712.0000 11
1628.0000 10
1495.0000 9
1338.0000 12
1447.0000 9
1603.0000 6
1446.0000 7
1423.0000 13
1502.0000 9
1613.0000 11
1222.0000 10
1375.0000 8
1503.0000 8
809.0000 4
1508.0000 13
1639.0000 8
1515.0000 6
623.0000 3
905.0000 5
1539.0000 6
1648.0000 8
1660.0000 10
1656.0000 9
1504.0000 8
1662.0000 7
202.0000 2
1730.0000 12
1152.0000 5
1694.0000 11
1000.0000 5
198.0000 2
1482.0000 12
1317.0000 7
1725.0000 8
1463.0000 10
1510.0000 4
1729.0000 14
1559.0000 8
1505.0000 6
1195.0000 7
1559.0000 12
1521.0000 6
1464.0000 8
1586.0000 13
366.0000 2
996.0000 7
1513.0000 8
569.0000 4
316.0000 2
874.0000 3
1596.0000 12
1337.0000 5
1342.0000 9
1486.0000 8
1828.0000 16
1692.0000 9
1593.0000 7
1451.0000 9
1277.0000 5
1670.0000 9
1173.0000 5
1543.0000 9
462.0000 2
1288.0000 7
463.0000 5
1691.0000 8
1423.0000 6
1603.0000 6
1846.0000 9
1476.0000 7
1150.0000 8
1319.0000 10
1392.0000 6
992.0000 4
1462.0000 8
1599.0000 9
1228.0000 5
1151.0000 7
1599.0000 4
1506.0000 6
883.0000 3
1726.0000 10
1767.0000 11
1807.0000 10
1450.0000 6
1920.0000 7
1812.0000 7
1669.0000 9
1740.0000 7
1529.0000 10
1545.0000 6
1823.0000 10
1815.0000 9
1829.0000 8
1220.0000 8
695.0000 5
1796.0000 10
1863.0000 7
1873.0000 7
1335.0000 7
1720.0000 7
2050.0000 11
1749.0000 9
1540.0000 6
1499.0000 8
1714.0000 6
1784.0000 11
799.0000 4
1019.0000 6
136.0000 3
1189.0000 6
1630.0000 7
364.0000 2
1735.0000 8
1905.0000 7
1889.0000 8
1641.0000 10
1906.0000 11
1909.0000 8
2019.0000 9
1884.0000 6
1603.0000 8
1621.0000 7
1099.0000 5
2048.0000 10
1591.0000 6
122.0000 3
1881.0000 8
1957.0000 12
1723.0000 9
1669.0000 11
2130.0000 12
2083.0000 8
1868.0000 8
1977.0000 13
2103.0000 12
1978.0000 9
1985.0000 7
2005.0000 11
557.0000 3
1900.0000 9
1780.0000 9
1943.0000 11
2019.0000 14
1888.0000 7
1447.0000 7
2033.0000 10
916.0000 5
1582.0000 6
2196.0000 12
355.0000 2
1790.0000 9
2098.0000 8
1989.0000 11
349.0000 3
2037.0000 10
1511.0000 9
2221.0000 9
1542.0000 8
1874.0000 11
2064.0000 9
2085.0000 9
1683.0000 7
1410.0000 8
1919.0000 10
2137.0000 8
2095.0000 10
1804.0000 8
1384.0000 5
2282.0000 6
1946.0000 9
1879.0000 10
2074.0000 14
2201.0000 11
832.0000 5
1844.0000 8
2206.0000 14
2125.0000 8
2062.0000 10
2046.0000 11
2145.0000 14
2225.0000 8
2341.0000 15
1829.0000 6
2217.0000 10
1936.0000 9
2026.0000 11
1611.0000 7
2243.0000 9
2050.0000 6
1486.0000 6
1780.0000 8
2026.0000 9
1958.0000 7
2239.0000 7
2046.0000 13
952.0000 4
2159.0000 11
2252.0000 9
2257.0000 7
2398.0000 8
2053.0000 9
2290.0000 7
1505.0000 5
2264.0000 10
475.0000 3
401.0000 2
2007.0000 8
1981.0000 8
497.0000 4
947.0000 5
2134.0000 9
2154.0000 10
2425.0000 14
2432.0000 10
2265.0000 7
2468.0000 13
2446.0000 11
890.0000 5
2447.0000 13
2342.0000 13
1474.0000 6
1992.0000 9
2049.0000 7
2465.0000 11
1000.0000 5
2207.0000 14
2478.0000 12
1981.0000 9
1947.0000 10
2317.0000 10
2547.0000 9
1015.0000 6
2220.0000 12
2376.0000 10
1993.0000 11
2527.0000 12
2361.0000 11
2408.0000 11
2384.0000 11
2408.0000 6
1267.0000 8
2388.0000 11
2280.0000 10
1272.0000 6
2078.0000 10
2180.0000 7
2381.0000 13
1709.0000 8
2557.0000 15
2231.0000 10
2577.0000 17
863.0000 4
2579.0000 11
2186.0000 8
2004.0000 5
1990.0000 6
2479.0000 14
2192.0000 7
1157.0000 5
2315.0000 11
1780.0000 10
2470.0000 11
1184.0000 5
2476.0000 8
2605.0000 17
1387.0000 4
2007.0000 9
2492.0000 10
2519.0000 14
2521.0000 9
2525.0000 8
2507.0000 12
2245.0000 9
1910.0000 7
2652.0000 11
2355.0000 10
1428.0000 4
1533.0000 9
1394.0000 7
2406.0000 12
2562.0000 11
2296.0000 9
1940.0000 8
1169.0000 6
2564.0000 10
1205.0000 6
2021.0000 11
2588.0000 11
2595.0000 12
2597.0000 11
2169.0000 9
2753.0000 9
1689.0000 7
1713.0000 6
1403.0000 7
1908.0000 6
1499.0000 6
1711.0000 5
1485.0000 5
2242.0000 9
2618.0000 11
2678.0000 16
1515.0000 6
2746.0000 14
2679.0000 11
2023.0000 12
1963.0000 6
2688.0000 11
1183.0000 6
2697.0000 11
2660.0000 10
2422.0000 10
2848.0000 11
1875.0000 5
1272.0000 8
2855.0000 10
2009.0000 8
2748.0000 11
2645.0000 14
2869.0000 10
715.0000 3
2089.0000 8
2770.0000 13
499.0000 3
1822.0000 5
2761.0000 9
1037.0000 4
1922.0000 7
2631.0000 13
1513.0000 5
2339.0000 9
2761.0000 12
2764.0000 17
2851.0000 19
1658.0000 7
2548.0000 12
2566.0000 8
2834.0000 18
2528.0000 13
2097.0000 5
2820.0000 12
2643.0000 9
1712.0000 6
2314.0000 10
2805.0000 16
2653.0000 8
2978.0000 10
996.0000 4
1708.0000 7
2880.0000 9
2540.0000 8
2696.0000 12
2746.0000 14
1722.0000 8
2890.0000 18
2899.0000 15
2610.0000 10
1742.0000 8
479.0000 2
2936.0000 8
1773.0000 7
3049.0000 13
2893.0000 12
1759.0000 7
2928.0000 11
1758.0000 9
311.0000 3
230.0000 2
2456.0000 11
2413.0000 9
2933.0000 10
2618.0000 8
2755.0000 14
2232.0000 8
2339.0000 8
1720.0000 9
957.0000 4
1300.0000 4
978.0000 6
2544.0000 11
2414.0000 9
3039.0000 13
2866.0000 11
2536.0000 12
2602.0000 12
2907.0000 11
2162.0000 8
3079.0000 10
2866.0000 16
890.0000 5
3073.0000 13
2790.0000 12
2488.0000 10
3049.0000 14
3098.0000 13
2544.0000 11
1523.0000 6
3084.0000 12
2822.0000 12
3062.0000 16
2573.0000 11
1717.0000 8
2530.0000 11
1919.0000 10
3250.0000 7
1153.0000 5
3126.0000 12
2331.0000 10
1433.0000 4
2025.0000 8
2008.0000 7
2029.0000 8
3183.0000 13
1881.0000 7
2949.0000 14
3207.0000 10
1067.0000 5
2973.0000 11
2669.0000 14
3225.0000 11
3051.0000 16
3263.0000 10
3374.0000 10
3204.0000 13
3255.0000 12
2939.0000 11
3268.0000 13
3256.0000 12
425.0000 3
3303.0000 13
2745.0000 9
2165.0000 10
1137.0000 6
2629.0000 8
3318.0000 12
3052.0000 14
3007.0000 15
3334.0000 10
3335.0000 13
3007.0000 11
2198.0000 7
2873.0000 14
2481.0000 9
392.0000 2
3377.0000 12
37.0000 2
2619.0000 13
782.0000 3
3535.0000 6
3538.0000 7
2697.0000 11
2151.0000 6
3439.0000 11
3102.0000 10
2392.0000 8
2998.0000 10
2907.0000 13
2894.0000 13
2325.0000 7
1792.0000 6
1078.0000 6
1988.0000 6
1713.0000 9
2015.0000 9
1279.0000 6
1774.0000 5
2372.0000 8
2791.0000 13
3496.0000 13
3364.0000 15
2825.0000 9
3306.0000 9
715.0000 2
3047.0000 10
3547.0000 13
1249.0000 6
1828.0000 8
3294.0000 13
3255.0000 13
1781.0000 7
859.0000 4
718.0000 3
2399.0000 8
269.0000 2
3557.0000 13
2907.0000 9
3380.0000 14
3717.0000 11
744.0000 3
376.0000 3
3032.0000 12
3607.0000 10
2467.0000 7
3552.0000 13
1111.0000 5
63.0000 2
2868.0000 10
2851.0000 7
2490.0000 9
1132.0000 4
3678.0000 12
2192.0000 10
2535.0000 11
3355.0000 12
2542.0000 10
1953.0000 6
3571.0000 14
3119.0000 13
3640.0000 15
2884.0000 11
2400.0000 10
3837.0000 16
3193.0000 13
3589.0000 16
1259.0000 7
2530.0000 9
741.0000 4
3493.0000 15
3972.0000 20
3447.0000 14
2662.0000 9
3782.0000 19
2112.0000 10
3813.0000 14
1685.0000 8
3112.0000 13
1729.0000 8
3845.0000 13
3866.0000 10
2976.0000 11
3146.0000 14
3149.0000 11
2817.0000 10
3285.0000 13
3883.0000 17
3029.0000 11
3426.0000 12
2887.0000 10
3255.0000 11
3032.0000 11
4016.0000 15
3539.0000 11
1678.0000 6
1670.0000 8
1737.0000 6
3898.0000 16
2888.0000 9
1450.0000 7
3850.0000 16
3609.0000 18
216.0000 3
2123.0000 10
2826.0000 9
515.0000 3
3365.0000 10
2682.0000 12
3380.0000 12
3668.0000 14
3376.0000 10
3234.0000 14
1221.0000 5
1125.0000 5
2861.0000 13
2046.0000 10
3684.0000 13
3351.0000 11
3718.0000 12
4058.0000 14
717.0000 2
3800.0000 11
2635.0000 11
983.0000 3
2939.0000 13
1375.0000 6
2326.0000 9
3627.0000 12
4032.0000 16
3450.0000 12
3661.0000 14
1949.0000 11
4138.0000 11
567.0000 2
4124.0000 18
3041.0000 12
1873.0000 6
4131.0000 16
3869.0000 13
3813.0000 12
3553.0000 13
3245.0000 11
2943.0000 12
2338.0000 8
2844.0000 11
2907.0000 15
561.0000 4
3474.0000 10
2920.0000 12
4183.0000 20
2136.0000 7
2010.0000 8
2395.0000 8
2377.0000 10
2168.0000 8
1471.0000 11
3083.0000 9
3433.0000 13
147.0000 3
3627.0000 13
3996.0000 19
3708.0000 15
3370.0000 12
1418.0000 6
3756.0000 14
3985.0000 17
4057.0000 16
3762.0000 11
1365.0000 5
4142.0000 17
1773.0000 6
3068.0000 9
2971.0000 13
648.0000 3
3242.0000 10
1411.0000 6
2248.0000 8
705.0000 4
2491.0000 8
3151.0000 13
4077.0000 15
2581.0000 9
3120.0000 11
1767.0000 9
3708.0000 10
1674.0000 10
1502.0000 5
3497.0000 12
2197.0000 11
4486.0000 20
4169.0000 16
4092.0000 12
4290.0000 14
1288.0000 3
99.0000 2
4137.0000 12
2981.0000 13
3272.0000 11
2365.0000 13
3244.0000 9
3903.0000 15
4411.0000 12
3243.0000 14
3858.0000 13
4437.0000 12
3735.0000 14
1909.0000 8
4392.0000 14
985.0000 7
1457.0000 5
1501.0000 6
4234.0000 16
3837.0000 11
4296.0000 17
4607.0000 21
2490.0000 8
3584.0000 19
3184.0000 14
4508.0000 13
2404.0000 10
169.0000 2
3193.0000 12
1912.0000 12
3758.0000 16
3191.0000 13
3060.0000 12
1760.0000 6
