# deliveryTime  hopCount
14.0000 3
39.0000 6
64.0000 6
68.0000 6
4.0000 2
92.0000 7
87.0000 5
84.0000 9
107.0000 10
107.0000 7
111.0000 7
80.0000 2
97.0000 2
120.0000 3
58.0000 4
122.0000 5
106.0000 2
151.0000 9
129.0000 6
131.0000 11
113.0000 2
101.0000 6
139.0000 7
143.0000 7
73.0000 4
105.0000 5
150.0000 7
82.0000 2
157.0000 10
158.0000 8
87.0000 5
167.0000 6
109.0000 4
144.0000 2
92.0000 4
99.0000 4
155.0000 2
93.0000 4
104.0000 4
177.0000 7
149.0000 4
198.0000 7
184.0000 10
115.0000 4
118.0000 3
211.0000 5
175.0000 3
126.0000 3
7.0000 2
131.0000 4
184.0000 2
185.0000 6
205.0000 8
137.0000 3
213.0000 9
64.0000 2
219.0000 9
163.0000 5
81.0000 2
159.0000 3
230.0000 4
214.0000 2
56.0000 2
185.0000 4
220.0000 4
87.0000 3
172.0000 2
223.0000 4
217.0000 4
264.0000 7
270.0000 7
273.0000 4
87.0000 2
214.0000 4
133.0000 2
134.0000 4
299.0000 13
262.0000 5
217.0000 4
105.0000 2
224.0000 3
225.0000 4
145.0000 2
53.0000 3
302.0000 9
305.0000 5
167.0000 3
256.0000 3
289.0000 4
154.0000 3
279.0000 8
308.0000 4
322.0000 8
317.0000 8
326.0000 5
327.0000 6
332.0000 9
87.0000 4
347.0000 5
185.0000 2
188.0000 5
247.0000 3
346.0000 7
365.0000 8
199.0000 4
292.0000 4
282.0000 3
186.0000 3
346.0000 2
365.0000 5
274.0000 3
307.0000 3
309.0000 3
70.0000 2
370.0000 3
200.0000 2
277.0000 4
35.0000 2
56.0000 2
404.0000 6
243.0000 2
281.0000 2
5.0000 2
270.0000 2
12.0000 2
278.0000 4
368.0000 2
327.0000 5
288.0000 3
175.0000 2
191.0000 2
314.0000 5
51.0000 2
15.0000 2
409.0000 3
413.0000 3
408.0000 5
6.0000 2
407.0000 4
309.0000 2
320.0000 2
501.0000 5
440.0000 4
328.0000 2
424.0000 4
442.0000 3
453.0000 8
353.0000 6
339.0000 2
520.0000 9
451.0000 4
443.0000 5
103.0000 2
362.0000 6
421.0000 5
54.0000 2
480.0000 4
483.0000 6
370.0000 2
72.0000 2
450.0000 5
534.0000 4
178.0000 3
393.0000 4
561.0000 5
186.0000 3
483.0000 5
495.0000 4
498.0000 6
551.0000 3
501.0000 3
573.0000 7
308.0000 2
405.0000 2
29.0000 2
107.0000 2
122.0000 2
514.0000 3
438.0000 4
529.0000 6
593.0000 8
132.0000 2
250.0000 6
475.0000 6
334.0000 2
290.0000 2
187.0000 3
450.0000 3
64.0000 2
479.0000 8
236.0000 2
547.0000 5
633.0000 5
588.0000 6
159.0000 2
599.0000 6
330.0000 3
564.0000 2
94.0000 2
190.0000 2
595.0000 6
657.0000 9
576.0000 4
658.0000 4
291.0000 3
598.0000 6
40.0000 2
599.0000 6
185.0000 2
240.0000 2
666.0000 9
608.0000 8
609.0000 8
448.0000 4
607.0000 6
288.0000 2
617.0000 4
680.0000 5
618.0000 9
663.0000 4
683.0000 7
686.0000 9
375.0000 2
269.0000 2
603.0000 6
327.0000 3
543.0000 2
237.0000 2
355.0000 7
157.0000 2
265.0000 2
729.0000 5
341.0000 2
417.0000 2
369.0000 2
733.0000 5
703.0000 6
280.0000 2
427.0000 2
319.0000 3
663.0000 6
479.0000 2
748.0000 3
670.0000 5
542.0000 4
427.0000 2
337.0000 2
738.0000 7
489.0000 4
692.0000 4
703.0000 7
764.0000 5
745.0000 3
500.0000 2
701.0000 6
583.0000 7
489.0000 4
633.0000 3
790.0000 7
682.0000 6
545.0000 5
444.0000 2
803.0000 6
187.0000 2
728.0000 5
740.0000 4
815.0000 5
392.0000 4
762.0000 6
762.0000 5
401.0000 3
603.0000 5
745.0000 6
367.0000 2
772.0000 8
220.0000 2
421.0000 4
769.0000 5
373.0000 2
665.0000 2
791.0000 6
500.0000 2
286.0000 2
773.0000 4
792.0000 8
635.0000 2
384.0000 2
867.0000 6
354.0000 3
735.0000 2
815.0000 6
493.0000 3
61.0000 2
819.0000 5
817.0000 2
44.0000 2
757.0000 6
287.0000 2
849.0000 7
399.0000 3
550.0000 3
856.0000 8
459.0000 4
750.0000 10
366.0000 2
704.0000 7
93.0000 2
517.0000 6
923.0000 5
868.0000 5
793.0000 7
543.0000 3
258.0000 2
312.0000 3
819.0000 4
908.0000 6
837.0000 4
994.0000 4
986.0000 9
884.0000 8
223.0000 2
760.0000 6
389.0000 2
168.0000 2
1017.0000 8
936.0000 5
441.0000 3
805.0000 3
950.0000 8
795.0000 3
212.0000 2
590.0000 2
963.0000 5
1008.0000 8
33.0000 2
836.0000 3
111.0000 2
1024.0000 7
54.0000 2
685.0000 2
690.0000 4
1042.0000 6
669.0000 2
1058.0000 6
957.0000 6
991.0000 5
183.0000 2
692.0000 2
969.0000 2
268.0000 2
187.0000 2
1098.0000 6
1099.0000 5
1119.0000 7
564.0000 7
1049.0000 6
1074.0000 6
872.0000 6
732.0000 2
972.0000 3
712.0000 5
606.0000 5
1171.0000 7
257.0000 2
178.0000 2
1207.0000 6
209.0000 3
1168.0000 7
983.0000 7
1106.0000 7
759.0000 4
615.0000 3
93.0000 2
1099.0000 2
308.0000 2
1229.0000 5
1024.0000 2
1147.0000 6
732.0000 2
329.0000 2
1235.0000 6
1269.0000 4
834.0000 4
939.0000 6
1064.0000 2
1195.0000 9
1278.0000 8
277.0000 2
1265.0000 4
862.0000 3
1303.0000 6
1285.0000 6
234.0000 2
1162.0000 5
1309.0000 7
761.0000 2
342.0000 2
1325.0000 6
1316.0000 7
1216.0000 5
1277.0000 6
560.0000 2
1069.0000 3
1226.0000 2
376.0000 2
992.0000 5
207.0000 2
230.0000 2
997.0000 6
1106.0000 4
1368.0000 7
1285.0000 10
275.0000 3
432.0000 2
752.0000 4
380.0000 5
336.0000 2
1394.0000 6
310.0000 2
1061.0000 5
519.0000 3
226.0000 2
346.0000 3
1074.0000 4
1477.0000 10
1153.0000 4
297.0000 2
1324.0000 7
1421.0000 8
884.0000 2
1393.0000 7
535.0000 2
1459.0000 7
1299.0000 5
1292.0000 6
835.0000 7
1461.0000 7
480.0000 2
1484.0000 6
590.0000 2
815.0000 4
1532.0000 7
802.0000 2
1552.0000 8
1141.0000 5
1246.0000 5
13.0000 2
1365.0000 8
598.0000 3
318.0000 2
696.0000 3
1226.0000 6
1253.0000 5
676.0000 3
1305.0000 5
930.0000 3
1573.0000 7
1460.0000 6
1200.0000 5
102.0000 2
1275.0000 5
1314.0000 5
1685.0000 9
1252.0000 6
1381.0000 8
1692.0000 8
1242.0000 4
1356.0000 6
804.0000 4
1353.0000 4
18.0000 2
1456.0000 6
1773.0000 13
987.0000 4
808.0000 2
990.0000 4
747.0000 2
1328.0000 6
581.0000 2
1178.0000 6
42.0000 2
1745.0000 8
1750.0000 10
1157.0000 5
235.0000 2
1463.0000 6
1054.0000 4
1171.0000 4
1539.0000 7
1567.0000 7
1595.0000 5
829.0000 4
991.0000 5
1805.0000 8
1719.0000 6
1222.0000 6
1809.0000 8
1789.0000 7
1416.0000 5
171.0000 3
1705.0000 6
700.0000 2
1659.0000 6
1122.0000 6
1780.0000 9
820.0000 4
1886.0000 8
1567.0000 7
1680.0000 5
236.0000 2
330.0000 2
28.0000 2
714.0000 3
81.0000 2
1766.0000 8
1972.0000 11
217.0000 2
1645.0000 5
172.0000 2
1394.0000 7
1067.0000 3
1335.0000 5
1094.0000 3
690.0000 5
511.0000 3
580.0000 3
591.0000 3
1749.0000 5
1864.0000 9
1570.0000 7
1563.0000 5
2100.0000 8
818.0000 3
1045.0000 5
1835.0000 6
1122.0000 7
1807.0000 7
2028.0000 11
2163.0000 7
1614.0000 8
2057.0000 9
91.0000 2
312.0000 2
293.0000 3
2124.0000 11
2303.0000 11
2220.0000 12
2077.0000 8
2262.0000 7
1957.0000 8
2292.0000 8
769.0000 2
1266.0000 5
830.0000 3
1986.0000 7
295.0000 2
2089.0000 7
1359.0000 6
2098.0000 12
101.0000 3
1586.0000 6
687.0000 3
1753.0000 5
1605.0000 4
221.0000 2
2013.0000 12
1987.0000 8
2196.0000 6
2362.0000 8
2357.0000 13
1962.0000 6
351.0000 3
2381.0000 7
401.0000 2
2076.0000 11
18.0000 2
2410.0000 11
1218.0000 4
1457.0000 3
831.0000 5
993.0000 4
2322.0000 8
738.0000 4
741.0000 2
643.0000 3
2314.0000 9
2452.0000 8
2291.0000 7
2514.0000 8
1802.0000 5
1556.0000 9
2496.0000 11
1890.0000 8
120.0000 2
2225.0000 9
2298.0000 8
1457.0000 8
1144.0000 4
2361.0000 10
915.0000 3
2267.0000 7
2371.0000 8
51.0000 2
2168.0000 9
1518.0000 7
136.0000 2
782.0000 3
2199.0000 6
739.0000 2
2631.0000 9
1856.0000 7
234.0000 2
745.0000 2
2313.0000 9
2027.0000 8
2235.0000 7
215.0000 2
253.0000 2
793.0000 2
1862.0000 6
2323.0000 7
2353.0000 9
1434.0000 5
2701.0000 9
2064.0000 10
2162.0000 9
1005.0000 2
1864.0000 6
323.0000 2
494.0000 2
2788.0000 9
2621.0000 8
163.0000 2
1397.0000 4
2489.0000 10
787.0000 5
2491.0000 10
1402.0000 5
1420.0000 7
2438.0000 8
1146.0000 5
1916.0000 4
2729.0000 9
2400.0000 9
1437.0000 4
348.0000 2
1192.0000 5
75.0000 2
74.0000 2
886.0000 4
397.0000 2
1919.0000 8
614.0000 5
2011.0000 8
2681.0000 6
1688.0000 7
454.0000 2
2562.0000 11
144.0000 2
2419.0000 9
2300.0000 8
787.0000 3
1549.0000 6
954.0000 3
2920.0000 10
752.0000 3
2773.0000 8
471.0000 3
2992.0000 16
1614.0000 4
2962.0000 11
1943.0000 8
11.0000 2
2629.0000 7
2574.0000 9
2013.0000 9
291.0000 3
108.0000 2
1899.0000 6
1782.0000 4
2436.0000 7
2616.0000 9
2707.0000 11
2758.0000 11
2455.0000 8
95.0000 2
2097.0000 5
3096.0000 10
3121.0000 8
506.0000 4
3001.0000 15
198.0000 2
414.0000 2
2576.0000 8
214.0000 2
2565.0000 10
2594.0000 10
3169.0000 8
2835.0000 11
265.0000 2
1296.0000 5
682.0000 2
2778.0000 9
1414.0000 6
2875.0000 11
2751.0000 9
2757.0000 7
2509.0000 9
103.0000 2
3091.0000 14
2765.0000 8
3242.0000 8
2206.0000 8
813.0000 2
470.0000 2
2822.0000 7
2816.0000 11
357.0000 2
547.0000 3
577.0000 6
1183.0000 6
1425.0000 8
593.0000 3
1025.0000 4
2520.0000 9
3048.0000 13
2908.0000 10
404.0000 2
2426.0000 7
3420.0000 17
59.0000 2
2288.0000 9
2538.0000 8
1725.0000 6
427.0000 2
3032.0000 9
2880.0000 12
2552.0000 8
83.0000 2
463.0000 2
3126.0000 11
2907.0000 12
2776.0000 8
2299.0000 8
3123.0000 12
1807.0000 6
163.0000 2
772.0000 4
131.0000 2
18.0000 2
702.0000 4
3353.0000 10
3543.0000 13
3422.0000 13
2769.0000 6
2942.0000 10
744.0000 2
3347.0000 11
2064.0000 7
3493.0000 12
2978.0000 7
2797.0000 9
979.0000 5
2892.0000 10
3385.0000 10
1037.0000 3
3523.0000 12
1967.0000 6
738.0000 4
2261.0000 5
1848.0000 6
1698.0000 4
3342.0000 7
2250.0000 6
3017.0000 12
3607.0000 11
224.0000 2
3064.0000 9
2632.0000 8
3207.0000 19
969.0000 4
2619.0000 7
2419.0000 7
1629.0000 7
1130.0000 4
1642.0000 7
416.0000 3
113.0000 2
319.0000 2
3639.0000 17
3375.0000 10
3749.0000 12
1294.0000 5
3244.0000 11
841.0000 2
2956.0000 11
3123.0000 12
3775.0000 13
2349.0000 8
3441.0000 9
248.0000 2
3757.0000 13
3246.0000 7
3153.0000 9
860.0000 2
796.0000 4
312.0000 2
3788.0000 12
768.0000 4
2057.0000 7
1821.0000 7
2554.0000 6
3180.0000 11
228.0000 2
1037.0000 4
658.0000 4
2829.0000 9
3508.0000 11
1350.0000 4
2546.0000 6
3459.0000 9
3205.0000 8
3322.0000 10
3569.0000 11
1440.0000 6
783.0000 3
1832.0000 6
3682.0000 12
3904.0000 12
2164.0000 6
3988.0000 19
3139.0000 12
3641.0000 12
1440.0000 5
481.0000 2
4029.0000 13
613.0000 5
3718.0000 13
751.0000 3
3429.0000 14
1798.0000 6
189.0000 3
1945.0000 7
4021.0000 14
1065.0000 5
3980.0000 10
272.0000 3
2135.0000 7
310.0000 2
2661.0000 7
1177.0000 4
3333.0000 11
3926.0000 10
2159.0000 9
1631.0000 5
725.0000 2
1074.0000 5
1843.0000 6
2173.0000 8
656.0000 2
2979.0000 11
820.0000 3
698.0000 2
2056.0000 9
2594.0000 8
1270.0000 5
2550.0000 7
3498.0000 10
3546.0000 9
1986.0000 5
351.0000 2
3473.0000 11
1372.0000 5
3673.0000 10
2271.0000 8
1593.0000 5
3862.0000 15
2623.0000 6
928.0000 5
3103.0000 12
355.0000 2
3575.0000 11
2421.0000 8
4220.0000 14
3807.0000 12
3526.0000 8
2141.0000 4
1085.0000 2
2697.0000 8
4097.0000 10
3117.0000 9
2152.0000 5
3562.0000 9
3179.0000 10
20.0000 2
3748.0000 13
3869.0000 9
2104.0000 7
3.0000 2
401.0000 2
565.0000 3
4043.0000 12
3996.0000 11
949.0000 3
2212.0000 7
3828.0000 13
3443.0000 8
1161.0000 2
3664.0000 11
1030.0000 4
2330.0000 7
1386.0000 5
3680.0000 10
2052.0000 6
2785.0000 9
238.0000 2
3586.0000 14
391.0000 2
766.0000 2
3843.0000 9
2569.0000 5
780.0000 4
3025.0000 9
450.0000 2
