# deliveryTime  hopCount
14.0000 3
50.0000 2
71.0000 7
74.0000 6
4.0000 2
85.0000 7
82.0000 8
93.0000 4
109.0000 4
99.0000 4
58.0000 2
103.0000 3
91.0000 2
157.0000 6
143.0000 7
128.0000 3
103.0000 4
81.0000 4
154.0000 8
113.0000 4
87.0000 5
160.0000 9
166.0000 6
26.0000 2
141.0000 9
135.0000 3
183.0000 6
157.0000 6
205.0000 7
15.0000 3
126.0000 3
124.0000 4
178.0000 4
164.0000 4
220.0000 5
12.0000 2
112.0000 4
139.0000 4
142.0000 4
216.0000 6
147.0000 3
213.0000 4
231.0000 6
56.0000 4
163.0000 5
261.0000 8
106.0000 2
247.0000 10
251.0000 5
248.0000 10
99.0000 3
161.0000 3
188.0000 2
263.0000 7
207.0000 2
81.0000 2
55.0000 2
260.0000 4
262.0000 4
129.0000 4
266.0000 4
194.0000 6
267.0000 6
274.0000 4
293.0000 6
233.0000 2
288.0000 3
236.0000 4
310.0000 4
158.0000 3
324.0000 6
141.0000 5
243.0000 5
140.0000 5
247.0000 4
250.0000 4
325.0000 8
11.0000 2
247.0000 3
341.0000 5
345.0000 9
328.0000 6
351.0000 6
132.0000 3
284.0000 4
340.0000 4
205.0000 2
224.0000 4
186.0000 3
356.0000 3
311.0000 5
312.0000 5
367.0000 3
372.0000 4
251.0000 4
241.0000 4
220.0000 3
397.0000 4
228.0000 4
270.0000 3
396.0000 4
278.0000 2
431.0000 10
244.0000 3
246.0000 3
413.0000 6
407.0000 4
410.0000 3
275.0000 2
418.0000 4
422.0000 4
290.0000 5
266.0000 5
374.0000 2
374.0000 5
295.0000 4
83.0000 3
381.0000 4
87.0000 3
87.0000 2
302.0000 4
267.0000 3
221.0000 3
387.0000 4
447.0000 5
356.0000 6
399.0000 7
294.0000 3
401.0000 4
204.0000 2
297.0000 3
299.0000 3
111.0000 2
407.0000 5
307.0000 5
95.0000 3
410.0000 5
337.0000 5
491.0000 5
170.0000 2
408.0000 7
104.0000 2
476.0000 4
182.0000 4
325.0000 2
327.0000 3
487.0000 4
434.0000 5
356.0000 4
357.0000 4
333.0000 3
245.0000 2
361.0000 5
199.0000 3
522.0000 8
457.0000 8
37.0000 3
367.0000 3
477.0000 5
350.0000 5
509.0000 6
383.0000 3
516.0000 6
357.0000 4
358.0000 5
151.0000 4
365.0000 4
124.0000 2
366.0000 3
62.0000 2
83.0000 2
477.0000 6
396.0000 5
551.0000 7
482.0000 5
377.0000 4
406.0000 6
409.0000 4
7.0000 2
385.0000 3
172.0000 3
494.0000 2
479.0000 8
502.0000 4
434.0000 3
400.0000 3
114.0000 2
560.0000 3
160.0000 2
360.0000 5
353.0000 7
496.0000 4
522.0000 5
596.0000 7
362.0000 5
435.0000 3
527.0000 6
511.0000 4
597.0000 6
522.0000 3
156.0000 2
266.0000 2
602.0000 6
230.0000 4
458.0000 3
388.0000 5
472.0000 7
608.0000 7
449.0000 4
610.0000 5
561.0000 6
491.0000 7
622.0000 6
642.0000 8
334.0000 2
584.0000 5
521.0000 5
449.0000 6
31.0000 2
150.0000 2
618.0000 6
587.0000 3
510.0000 4
517.0000 6
350.0000 4
594.0000 5
617.0000 5
605.0000 7
596.0000 5
678.0000 6
481.0000 5
492.0000 3
355.0000 3
517.0000 5
350.0000 4
671.0000 8
366.0000 3
504.0000 4
505.0000 3
644.0000 5
